0.000,0.000,8.708,-13.965,-18.057,-43.090,-39.243,21.157,-50.975,-50.554
0.000,0.000,8.710,-13.989,-18.051,-43.155,-39.307,21.002,-50.894,-50.552
0.000,0.000,8.712,-14.012,-18.046,-43.219,-39.370,20.848,-50.813,-50.550
0.000,0.000,8.713,-14.034,-18.040,-43.282,-39.433,20.695,-50.732,-50.548
0.000,0.000,8.715,-14.057,-18.035,-43.345,-39.496,20.542,-50.652,-50.546
0.000,0.000,8.717,-14.080,-18.029,-43.407,-39.559,20.391,-50.572,-50.543
0.000,0.000,8.719,-14.103,-18.023,-43.468,-39.623,20.240,-50.492,-50.540
0.000,0.000,8.720,-14.125,-18.018,-43.528,-39.686,20.091,-50.413,-50.536
0.000,0.000,8.722,-14.148,-18.012,-43.588,-39.749,19.942,-50.333,-50.533
0.000,0.000,8.724,-14.170,-18.006,-43.647,-39.812,19.794,-50.255,-50.528
0.000,0.000,8.726,-14.192,-18.001,-43.705,-39.875,19.647,-50.176,-50.524
0.000,0.000,8.728,-14.214,-17.995,-43.763,-39.938,19.501,-50.098,-50.519
0.000,0.000,8.730,-14.237,-17.989,-43.820,-40.001,19.356,-50.020,-50.514
0.000,0.000,8.732,-14.259,-17.984,-43.876,-40.064,19.212,-49.942,-50.509
0.000,0.000,8.734,-14.281,-17.978,-43.931,-40.127,19.069,-49.864,-50.503
0.000,0.000,8.736,-14.302,-17.972,-43.986,-40.190,18.926,-49.787,-50.497
0.000,0.000,8.738,-14.324,-17.966,-44.040,-40.253,18.785,-49.710,-50.490
0.000,0.000,8.740,-14.346,-17.960,-44.094,-40.316,18.644,-49.634,-50.484
0.000,0.000,8.742,-14.367,-17.954,-44.146,-40.379,18.505,-49.558,-50.476
0.000,0.000,8.744,-14.389,-17.949,-44.198,-40.442,18.366,-49.482,-50.469
0.000,0.000,8.746,-14.410,-17.943,-44.249,-40.505,18.228,-49.406,-50.461
0.000,0.000,8.748,-14.432,-17.937,-44.300,-40.568,18.091,-49.330,-50.453
0.000,0.000,8.751,-14.453,-17.931,-44.350,-40.630,17.955,-49.255,-50.445
0.000,0.000,8.753,-14.474,-17.925,-44.399,-40.693,17.819,-49.180,-50.436
0.000,0.000,8.755,-14.495,-17.919,-44.448,-40.756,17.685,-49.106,-50.427
0.000,0.000,8.757,-14.516,-17.913,-44.496,-40.819,17.551,-49.032,-50.418
0.000,0.000,8.760,-14.537,-17.907,-44.543,-40.882,17.419,-48.958,-50.408
0.000,0.000,8.762,-14.558,-17.901,-44.589,-40.944,17.287,-48.884,-50.398
0.000,0.000,8.764,-14.578,-17.895,-44.635,-41.007,17.156,-48.810,-50.388
0.000,0.000,8.767,-14.599,-17.889,-44.680,-41.070,17.026,-48.737,-50.377
0.000,0.000,8.769,-14.620,-17.883,-44.725,-41.132,16.897,-48.664,-50.366
0.000,0.000,8.771,-14.640,-17.877,-44.768,-41.195,16.768,-48.592,-50.355
0.000,0.000,8.774,-14.661,-17.871,-44.811,-41.257,16.641,-48.519,-50.343
0.000,0.000,8.776,-14.681,-17.864,-44.854,-41.320,16.514,-48.447,-50.331
0.000,0.000,8.779,-14.701,-17.858,-44.896,-41.382,16.388,-48.376,-50.319
0.000,0.000,8.781,-14.721,-17.852,-44.937,-41.445,16.264,-48.304,-50.307
0.000,0.000,8.784,-14.741,-17.846,-44.977,-41.507,16.139,-48.233,-50.294
0.000,0.000,8.787,-14.761,-17.840,-45.017,-41.570,16.016,-48.162,-50.281
0.000,0.000,8.789,-14.781,-17.833,-45.056,-41.632,15.894,-48.091,-50.267
0.000,0.000,8.792,-14.801,-17.827,-45.094,-41.695,15.772,-48.021,-50.254
0.000,0.000,8.794,-14.821,-17.821,-45.132,-41.757,15.652,-47.951,-50.239
0.000,0.000,8.797,-14.840,-17.815,-45.169,-41.819,15.532,-47.881,-50.225
0.000,0.000,8.800,-14.860,-17.808,-45.206,-41.881,15.413,-47.811,-50.210
0.000,0.000,8.803,-14.879,-17.802,-45.241,-41.944,15.295,-47.742,-50.195
0.000,0.000,8.805,-14.899,-17.796,-45.276,-42.006,15.177,-47.673,-50.180
0.000,0.000,8.808,-14.918,-17.789,-45.311,-42.068,15.061,-47.604,-50.165
0.000,0.000,8.811,-14.937,-17.783,-45.345,-42.130,14.945,-47.535,-50.149
0.000,0.000,8.814,-14.956,-17.777,-45.378,-42.192,14.830,-47.467,-50.132
0.000,0.000,8.817,-14.975,-17.770,-45.410,-42.254,14.716,-47.399,-50.116
0.000,0.000,8.819,-14.994,-17.764,-45.442,-42.316,14.603,-47.331,-50.099
0.000,0.000,8.822,-15.013,-17.757,-45.473,-42.378,14.491,-47.264,-50.082
0.000,0.000,8.825,-15.032,-17.751,-45.504,-42.440,14.379,-47.196,-50.065
0.000,0.000,8.828,-15.051,-17.745,-45.534,-42.502,14.269,-47.130,-50.047
0.000,0.000,8.831,-15.069,-17.738,-45.563,-42.564,14.159,-47.063,-50.029
0.000,0.000,8.834,-15.088,-17.732,-45.592,-42.626,14.050,-46.996,-50.011
0.000,0.000,8.837,-15.107,-17.725,-45.620,-42.688,13.941,-46.930,-49.992
0.000,0.000,8.840,-15.125,-17.718,-45.647,-42.749,13.834,-46.864,-49.973
0.000,0.000,8.843,-15.143,-17.712,-45.674,-42.811,13.727,-46.798,-49.954
0.000,0.000,8.846,-15.162,-17.705,-45.700,-42.873,13.621,-46.733,-49.935
0.000,0.000,8.849,-15.180,-17.699,-45.726,-42.934,13.516,-46.668,-49.915
0.000,0.000,8.853,-15.198,-17.692,-45.750,-42.996,13.412,-46.603,-49.895
0.000,0.000,8.856,-15.216,-17.686,-45.775,-43.058,13.308,-46.538,-49.875
0.000,0.000,8.859,-15.234,-17.679,-45.798,-43.119,13.206,-46.474,-49.854
0.000,0.000,8.862,-15.252,-17.672,-45.821,-43.181,13.104,-46.410,-49.833
0.000,0.000,8.865,-15.269,-17.666,-45.844,-43.242,13.003,-46.346,-49.812
0.000,0.000,8.869,-15.287,-17.659,-45.865,-43.303,12.903,-46.282,-49.790
0.000,0.000,8.872,-15.305,-17.652,-45.886,-43.365,12.803,-46.219,-49.769
0.000,0.000,8.875,-15.322,-17.645,-45.907,-43.426,12.704,-46.156,-49.747
0.000,0.000,8.879,-15.340,-17.639,-45.927,-43.487,12.606,-46.093,-49.724
0.000,0.000,8.882,-15.357,-17.632,-45.946,-43.548,12.509,-46.030,-49.702
0.000,0.000,8.885,-15.375,-17.625,-45.965,-43.610,12.413,-45.968,-49.679
0.000,0.000,8.889,-15.392,-17.618,-45.983,-43.671,12.317,-45.905,-49.656
0.000,0.000,8.892,-15.409,-17.612,-46.000,-43.732,12.222,-45.843,-49.632
0.000,0.000,8.896,-15.426,-17.605,-46.017,-43.793,12.128,-45.782,-49.608
0.000,0.000,8.899,-15.443,-17.598,-46.033,-43.854,12.035,-45.720,-49.584
0.000,0.000,8.903,-15.460,-17.591,-46.048,-43.915,11.943,-45.659,-49.560
0.000,0.000,8.906,-15.477,-17.584,-46.063,-43.975,11.851,-45.598,-49.536
0.000,0.000,8.910,-15.494,-17.577,-46.078,-44.036,11.760,-45.537,-49.511
0.000,0.000,8.913,-15.510,-17.570,-46.092,-44.097,11.670,-45.477,-49.486
0.000,0.000,8.917,-15.527,-17.564,-46.105,-44.158,11.580,-45.417,-49.460
0.000,0.000,8.921,-15.544,-17.557,-46.117,-44.218,11.491,-45.357,-49.435
0.000,0.000,8.924,-15.560,-17.550,-46.129,-44.279,11.404,-45.297,-49.409
0.000,0.000,8.928,-15.576,-17.543,-46.141,-44.340,11.316,-45.237,-49.382
0.000,0.000,8.932,-15.593,-17.536,-46.151,-44.400,11.230,-45.178,-49.356
