-9.218,-5.572,1.068,-13.229,15.515,0.073,-35.180,23.334,-75.353,13.034,19.741,66.184,-21.308
-9.219,-5.579,1.100,-13.217,15.515,0.073,-35.157,23.340,-75.380,12.989,19.780,66.207,-21.414
-9.219,-5.585,1.133,-13.204,15.515,0.073,-35.133,23.345,-75.407,12.943,19.819,66.229,-21.520
-9.219,-5.592,1.166,-13.192,15.516,0.073,-35.110,23.351,-75.434,12.898,19.857,66.252,-21.626
-9.219,-5.599,1.198,-13.180,15.516,0.073,-35.086,23.357,-75.461,12.852,19.894,66.273,-21.731
-9.219,-5.606,1.231,-13.167,15.517,0.073,-35.062,23.363,-75.487,12.807,19.931,66.295,-21.836
-9.219,-5.613,1.263,-13.155,15.517,0.073,-35.038,23.370,-75.514,12.761,19.968,66.316,-21.941
-9.219,-5.620,1.295,-13.143,15.517,0.073,-35.014,23.376,-75.541,12.716,20.003,66.337,-22.045
-9.219,-5.626,1.327,-13.130,15.518,0.073,-34.989,23.382,-75.567,12.671,20.038,66.357,-22.149
-9.219,-5.633,1.359,-13.118,15.518,0.073,-34.964,23.388,-75.594,12.626,20.073,66.377,-22.252
-9.218,-5.640,1.391,-13.106,15.519,0.073,-34.939,23.394,-75.621,12.580,20.106,66.396,-22.355
-9.218,-5.647,1.423,-13.094,15.519,0.073,-34.914,23.400,-75.647,12.535,20.140,66.415,-22.458
-9.218,-5.653,1.454,-13.081,15.520,0.073,-34.888,23.406,-75.673,12.491,20.172,66.434,-22.561
-9.217,-5.660,1.486,-13.069,15.520,0.073,-34.862,23.413,-75.700,12.446,20.204,66.452,-22.663
-9.217,-5.667,1.517,-13.057,15.520,0.073,-34.836,23.419,-75.726,12.401,20.236,66.470,-22.765
-9.216,-5.674,1.549,-13.045,15.521,0.073,-34.810,23.425,-75.753,12.356,20.266,66.487,-22.866
-9.216,-5.680,1.580,-13.032,15.521,0.073,-34.783,23.432,-75.779,12.311,20.296,66.504,-22.967
-9.215,-5.687,1.611,-13.020,15.522,0.073,-34.757,23.438,-75.805,12.267,20.326,66.521,-23.068
-9.215,-5.693,1.642,-13.008,15.522,0.073,-34.730,23.444,-75.831,12.222,20.355,66.537,-23.168
-9.214,-5.700,1.673,-12.996,15.523,0.073,-34.702,23.451,-75.857,12.178,20.383,66.553,-23.268
-9.213,-5.707,1.703,-12.984,15.523,0.073,-34.675,23.457,-75.883,12.133,20.411,66.569,-23.368
-9.213,-5.713,1.734,-12.971,15.524,0.073,-34.647,23.464,-75.909,12.089,20.438,66.584,-23.467
-9.212,-5.720,1.765,-12.959,15.524,0.073,-34.619,23.470,-75.935,12.045,20.464,66.598,-23.566
-9.211,-5.726,1.795,-12.947,15.525,0.073,-34.591,23.477,-75.961,12.001,20.490,66.613,-23.665
-9.210,-5.733,1.825,-12.935,15.525,0.073,-34.563,23.483,-75.987,11.957,20.516,66.627,-23.763
-9.209,-5.739,1.856,-12.923,15.526,0.073,-34.534,23.490,-76.013,11.913,20.540,66.640,-23.861
-9.208,-5.746,1.886,-12.911,15.526,0.074,-34.506,23.496,-76.038,11.869,20.564,66.653,-23.958
-9.207,-5.752,1.916,-12.898,15.526,0.074,-34.476,23.503,-76.064,11.825,20.588,66.666,-24.056
-9.206,-5.759,1.946,-12.886,15.527,0.074,-34.447,23.509,-76.090,11.781,20.611,66.678,-24.152
-9.205,-5.765,1.976,-12.874,15.527,0.074,-34.418,23.516,-76.115,11.737,20.633,66.690,-24.249
-9.204,-5.772,2.005,-12.862,15.528,0.074,-34.388,23.523,-76.141,11.693,20.655,66.702,-24.345
